"","IEE_est","IEEw_est","FE_est","FEw_est","EME_est","EMEw_est","NEME_est","NEMEw_est"
"316",0.391953051623122,0.268193079606138,0.509243365365194,0.317150686627485,0.495045514523823,0.275982915931416,0.49504551892067,0.184732990813275
"317",0.485567734658349,0.439030882153988,0.508055252335539,0.454745202277485,0.500882791515237,0.416021439998364,0.500882791603989,0.417724143175817
"318",0.512351286307453,0.493458841612964,0.507159578067655,0.513632678043385,0.507871957491185,0.474646155684225,0.507871963929089,0.523006928168517
"319",0.493935256746253,0.411218545621392,0.489720386822454,0.369261487577087,0.487547461811013,0.398565996937874,0.487547347309232,0.412731490936285
"320",0.454993346051949,0.326218935315308,0.464407692695711,0.349095813257657,0.45757838833844,0.286819724564808,0.442025572805305,0.16803789971362
"321",0.464790726603058,0.373408242906182,0.525149654347703,0.388389369528187,0.505821341337075,0.359914538818826,0.505821363468278,0.264254270633863
"322",0.493994716926493,0.434268728729536,0.516604700238617,0.471331173341541,0.503387977979494,0.430069890084285,0.488900444313874,0.380865096028089
"323",0.61311991138698,0.376564201123471,0.487597634686132,0.205625339414808,0.497211857518421,0.270839583357994,0.480351252360113,0.223551737718179
"324",0.474524642099157,0.296787115680354,0.494174401690701,0.43538551768508,0.463518132031266,0.343072292327028,0.463518120251047,0.28825167586121
"325",0.486422447782195,0.43384342070404,0.466412335963344,0.300630751047772,0.474456506620601,0.404337925877793,0.47445650676963,0.44814131926054
"326",0.464618694201329,0.394012284715833,0.421113117996817,0.31869561110389,0.436146693835845,0.354254192971028,0.436146640148606,0.423953182531674
"327",0.423436533890238,0.32424666703999,0.53538185809438,0.441048617684163,0.514317703018148,0.365024572885077,0.418027610553607,0.322137745429843
"328",0.492423832302327,0.196296073203559,0.498915791159243,0.331377007280392,0.480755329399298,0.276123722827082,0.291819771127499,0.274725806737016
"329",0.380932590952879,0.256172888978071,0.471237127939258,0.321546997146649,0.41823166871402,0.255441229148883,0.369219102306859,0.15029601040263
"330",0.445365689842748,0.386500413436181,0.453907030149321,0.387690072706074,0.446762358790189,0.34640617067889,0.443337560495463,0.286001131860515
"331",0.506377014970414,0.3178323065413,0.437614565233487,0.213489446652006,0.443224631727707,0.221284909931001,0.443224667315071,0.234397077698688
"332",0.513315082321966,0.535292900209628,0.469543938089472,0.498216926208852,0.511974591347026,0.487087250207495,0.511974590289305,0.506516022891317
"333",0.487913145962828,0.339553860927327,0.409633128633162,0.334611170205003,0.409785292796945,0.269232711384539,0.40560852078722,0.137765299493685
"334",0.522067438342492,0.438753646345685,0.545839721026749,0.439833864841055,0.539564692906746,0.405034360570017,0.531675122032933,0.357579721028946
"335",0.497221769586045,0.397843898955306,0.411971363348946,0.359530938910787,0.443762236642409,0.307234004177545,0.452299989844059,0.200808941359779
"336",0.481532272266613,0.343681954286851,0.436431786057027,0.321122575293526,0.433654170048376,0.356161047955994,0.399278206948928,0.372686436353613
"337",0.460563514902669,0.382933529300139,0.518198371714413,0.346743365657067,0.505478973110736,0.374829243617665,0.505478987103469,0.340784690679255
"338",0.515158731184691,0.34173080386997,0.449822849705889,0.200925228199373,0.474036316127068,0.279823905326642,0.466836084923628,0.244207491457885
"339",0.460443519455942,0.323637128334876,0.527561125497541,0.433010864515,0.469919057879566,0.342787010724361,0.459073014886858,0.325982174135056
"340",0.497007163155067,0.42367136103872,0.523143236800419,0.4921429026057,0.504899718050619,0.425447606571778,0.504899716234696,0.327205265715942
"341",0.39799496949629,0.28050614639764,0.417477587336012,0.263330257862487,0.404362512704075,0.235170696326437,0.404039631052701,0.241813840991422
"342",0.532360399755977,0.379375754273687,0.439617299269974,0.426930799944444,0.438361707341402,0.330167837690452,0.436632552327529,0.259747144292994
